index,ch2,ch3,ch4
5466,-27.123407,-27.129701,-400.000048
5467,1.553250,-0.432539,-400.000048
5468,44.943386,9.462978,-400.000048
5469,239.660578,189.709877,-351.866716
5470,288.029324,278.603349,311.330785
5471,26.865009,26.865152,400.000000
5472,-0.079823,-0.076103,400.000000
5473,-14.906742,-4.561520,400.000000
5474,-199.567056,-153.131837,287.995659
5475,-287.087379,-273.511299,-367.982145
5476,-28.064111,-28.069786,-400.000048
5477,1.538897,-0.434399,-400.000048
5478,44.598346,9.144689,-400.000048
5479,238.316374,188.159774,-353.942150
5480,288.785349,279.219613,308.897961
5481,27.278808,27.278331,400.000000
5482,-0.079489,-0.075960,400.000000
5483,-14.902117,-4.542447,400.000000
5484,-200.043225,-153.556222,286.057459
5485,-285.681282,-272.170576,-369.216772
5486,-27.480224,-27.486423,-400.000048
5487,1.526547,-0.433874,-400.000048
5488,44.458824,9.071494,-400.000048
5489,237.911253,187.762712,-354.720921
5490,288.990055,279.399428,307.971180
5491,27.398733,27.399972,400.000000
5492,-0.078869,-0.075865,400.000000
5493,-14.537193,-4.419518,400.000000
5494,-197.952056,-151.649684,290.519415
5495,-288.253675,-274.501023,-365.964647
5496,-28.665737,-28.672460,-400.000048
5497,1.530171,-0.431871,-400.000048
5498,44.551282,8.894492,-400.000048
5499,237.443285,186.755632,-356.745047
5500,290.455614,280.697141,305.549420
5501,28.011516,28.011087,400.000000
5502,-0.077820,-0.075531,400.000000
5503,-14.373018,-4.315186,400.000000
5504,-197.020602,-150.611228,291.874300
5505,-287.793385,-273.901686,-364.908453
5506,-28.606323,-28.613142,-400.000048
5507,1.490164,-0.420284,-400.000048
5508,44.048601,8.683015,-400.000048
5509,236.884765,186.184715,-356.575102
5510,290.388237,280.605540,305.744971
5511,28.018669,28.019002,400.000000
5512,-0.077820,-0.075006,400.000000
5513,-14.265634,-4.276085,400.000000
5514,-196.230483,-149.865836,293.866574
5515,-290.003906,-275.999627,-363.380428
5516,-29.535249,-29.541305,-400.000048
5517,1.462269,-0.411272,-400.000048
5518,43.907838,8.792783,-400.000048
5519,236.123542,185.567163,-359.255214
5520,292.024361,282.174382,302.458704
5521,28.718999,28.718856,400.000000
5522,-0.078249,-0.075960,400.000000
5523,-14.273121,-4.262305,400.000000
5524,-195.677638,-149.221152,295.073783
5525,-289.405667,-275.268158,-362.236543
5526,-29.409794,-29.416422,-400.000048
5527,1.461601,-0.414324,-400.000048
5528,43.644100,8.536626,-400.000048
5529,235.242299,184.573863,-359.809537
5530,291.624295,281.699119,301.794565
5531,28.671745,28.671554,400.000000
5532,-0.077105,-0.075674,400.000000
5533,-14.034797,-4.212380,400.000000
5534,-195.670390,-149.519509,293.999373
5535,-290.141188,-276.120505,-363.103433
5536,-29.624513,-29.630426,-400.000048
5537,1.383162,-0.393248,-400.000048
5538,43.095546,8.748342,-400.000048
5539,234.474162,184.314130,-361.104150
5540,292.962300,283.011041,300.167978
5541,29.239181,29.239372,400.000000
5542,-0.077391,-0.075769,400.000000
5543,-13.876964,-4.104329,400.000000
5544,-193.934750,-147.614830,297.512090
5545,-290.550553,-276.221356,-360.199065
5546,-30.039362,-30.045847,-400.000048
5547,1.372004,-0.392580,-400.000048
5548,42.592435,8.149100,-400.000048
5549,233.226470,182.588027,-362.105699
5550,292.770611,282.710634,298.917329
5551,29.281477,29.281763,400.000000
5552,-0.076866,-0.075531,400.000000
5553,-13.795950,-4.045344,400.000000
5554,-193.677496,-147.265547,297.896564
5555,-291.770731,-277.388415,-359.942193
5556,-30.532221,-30.538038,-400.000048
5557,1.403094,-0.395775,-400.000048
5558,43.062215,8.092786,-400.000048
5559,233.592586,182.261393,-362.930627
5560,294.209706,283.997760,297.856509
5561,29.831222,29.831842,400.000000
5562,-0.077438,-0.075674,400.000000
5563,-13.865997,-4.087306,400.000000
5564,-193.778872,-147.457999,297.468745
5565,-288.831078,-274.509367,-360.176797
5566,-29.433492,-29.439787,-400.000048
5567,1.430655,-0.405884,-400.000048
5568,43.284755,8.209992,-400.000048
5569,233.668641,182.475636,-362.910123
5570,293.598067,283.391796,297.895992
5571,29.619793,29.620460,400.000000
5572,-0.075674,-0.075674,400.000000
5573,-13.365318,-3.926611,400.000000
5574,-192.501616,-146.551865,299.065339
5575,-291.152989,-276.789269,-359.315152
5576,-30.387024,-30.392650,-400.000048
5577,1.354838,-0.387478,-400.000048
5578,42.537837,8.105994,-400.000048
5579,232.385186,181.480954,-364.742942
5580,295.049750,284.792839,295.531594
5581,30.306486,30.306772,400.000000
5582,-0.076914,-0.076151,400.000000
5583,-13.531830,-3.923560,400.000000
5584,-190.989088,-144.558971,304.632652
5585,-293.824565,-279.011235,-354.593605
5586,-31.774334,-31.779913,-400.000048
5587,1.303864,-0.375509,-400.000048
5588,41.846757,7.731820,-400.000048
5589,230.573825,179.494832,-366.781469
5590,295.397269,284.994064,292.886101
5591,30.653862,30.653433,400.000000
5592,-0.075293,-0.075626,400.000000
5593,-13.142778,-3.798295,400.000000
5594,-189.965461,-143.821257,304.633368
5595,-294.027507,-279.210696,-354.507202
5596,-31.949619,-31.955675,-400.000048
5597,1.380491,-0.395489,-400.000048
5598,42.650419,7.533503,-400.000048
5599,231.626014,179.537222,-367.052170
5600,296.719968,286.167465,292.489134
5601,31.089405,31.090168,400.000000
5602,-0.076008,-0.075388,400.000000
5603,-13.248397,-3.838730,400.000000
5604,-190.255283,-144.076031,305.392445
5605,-294.107997,-279.271827,-354.040283
5606,-31.950573,-31.956486,-400.000048
5607,1.290751,-0.375080,-400.000048
5608,41.697173,7.650567,-400.000048
5609,229.611567,178.413889,-368.912359
5610,296.568858,286.019693,290.032564
5611,31.270555,31.270412,400.000000
5612,-0.075150,-0.076437,400.000000
5613,-12.934209,-3.711844,400.000000
5614,-189.401649,-143.360632,304.769838
5615,-293.179738,-278.320536,-354.377407
5616,-31.646303,-31.651787,-400.000048
5617,1.239300,-0.357103,-400.000048
5618,41.133886,7.577659,-400.000048
5619,229.309491,178.235838,-368.908449
5620,297.524678,286.962114,290.028750
5621,31.603483,31.603245,400.000000
5622,-0.075388,-0.075769,400.000000
5623,-13.088991,-3.726197,400.000000
5624,-188.553690,-142.192190,308.395852
5625,-295.692336,-280.561290,-351.156372
5626,-32.889179,-32.894854,-400.000048
5627,1.289749,-0.373697,-400.000048
5628,41.531997,7.150412,-400.000048
5629,228.633383,176.522657,-371.517512
5630,298.266351,287.436806,286.499677
5631,32.099871,32.100157,400.000000
5632,-0.075388,-0.075817,400.000000
5633,-12.957908,-3.649235,400.000000
5634,-187.537883,-141.095941,310.172881
5635,-295.360791,-280.074439,-349.683279
5636,-32.934908,-32.940439,-400.000048
5637,1.226044,-0.358391,-400.000048
5638,40.851979,7.149506,-400.000048
5639,227.681235,176.038191,-372.023531
5640,298.889816,288.054596,285.791336
5641,32.427982,32.428459,400.000000
5642,-0.074577,-0.075912,400.000000
5643,-12.649204,-3.570128,400.000000
5644,-186.785053,-140.603273,310.826720
5645,-297.267902,-281.917224,-348.890728
5646,-33.762793,-33.767990,-400.000048
5647,1.168060,-0.344467,-400.000048
5648,40.348201,7.302571,-400.000048
5649,226.540497,175.345776,-374.137208
5650,299.843013,288.928448,282.863460
5651,32.983641,32.983021,400.000000
5652,-0.074816,-0.075912,400.000000
5653,-12.724353,-3.562308,400.000000
5654,-187.323783,-141.015213,308.859099
5655,-294.565665,-279.302726,-350.525850
5656,-32.568411,-32.574276,-400.000048
5657,1.220560,-0.352812,-400.000048
5658,40.885263,7.110597,-400.000048
5659,227.328137,175.297281,-373.646065
5660,300.083339,289.087902,283.527122
5661,33.011583,33.011727,400.000000
5662,-0.074577,-0.075912,400.000000
5663,-12.506343,-3.502560,400.000000
5664,-185.474704,-139.320581,313.286437
5665,-297.540414,-282.025323,-346.857398
5666,-34.128002,-34.133152,-400.000048
5667,1.172876,-0.344992,-400.000048
5668,40.254455,6.769706,-400.000048
5669,225.809553,173.682996,-375.364396
5670,300.930917,289.805161,281.116424
5671,33.553223,33.552651,400.000000
5672,-0.073624,-0.075531,400.000000
5673,-12.260772,-3.390217,400.000000
5674,-183.918450,-137.787263,315.938797
5675,-298.407161,-282.673440,-344.548123
5676,-34.747557,-34.752659,-400.000048
5677,1.129389,-0.337172,-400.000048
5678,39.675193,6.650401,-400.000048
5679,224.435356,172.537395,-376.889035
5680,301.457584,290.263783,278.938708
5681,33.966927,33.966498,400.000000
5682,-0.073910,-0.076199,400.000000
5683,-12.103559,-3.344679,400.000000
5684,-182.996486,-136.950318,317.408886
5685,-299.662816,-283.793388,-343.048709
5686,-35.446934,-35.451941,-400.000048
5687,1.107836,-0.328970,-400.000048
5688,39.398436,6.482745,-400.000048
5689,223.721340,171.575376,-378.156183
5690,302.117050,290.788590,277.111277
5691,34.358935,34.358458,400.000000
5692,-0.073290,-0.075769,400.000000
5693,-11.930038,-3.277398,400.000000
5694,-182.037423,-136.055915,318.723097
5695,-300.044429,-284.065519,-341.684573
5696,-35.774712,-35.779051,-400.000048
5697,1.085329,-0.324297,-400.000048
5698,39.173846,6.559516,-400.000048
5699,222.953823,171.064874,-379.089925
5700,302.441204,291.075884,275.740561
5701,34.622053,34.621958,400.000000
5702,-0.073862,-0.075769,400.000000
5703,-11.972524,-3.309632,400.000000
5704,-182.552216,-136.575572,318.103161
5705,-299.155843,-283.244119,-342.337792
5706,-35.299878,-35.304121,-400.000048
5707,1.093388,-0.329876,-400.000048
5708,39.170985,6.316806,-400.000048
5709,222.780969,170.540162,-379.629800
5710,303.375471,291.944205,274.946055
5711,35.057358,35.056881,400.000000
5712,-0.073481,-0.075912,400.000000
5713,-11.770822,-3.223038,400.000000
5714,-181.320641,-135.383002,319.958630
5715,-300.129306,-284.002004,-340.583413
5716,-35.919289,-35.923151,-400.000048
5717,1.061154,-0.323820,-400.000048
5718,38.856749,6.322909,-400.000048
5719,222.055414,169.967624,-380.876730
5720,303.753603,292.238652,273.100933
5721,35.331969,35.332541,400.000000
5722,-0.073481,-0.075674,400.000000
5723,-11.693670,-3.171540,400.000000
5724,-180.379841,-134.373204,321.777954
5725,-300.783718,-284.518705,-338.763897
5726,-36.414294,-36.418728,-400.000048
5727,1.019049,-0.308275,-400.000048
5728,38.309817,6.335831,-400.000048
5729,220.909193,169.075748,-381.800173
5730,304.102839,292.509305,271.720919
5731,35.636858,35.636811,400.000000
5732,-0.072670,-0.076008,400.000000
5733,-11.598588,-3.164482,400.000000
5734,-180.083582,-134.236161,321.967449
5735,-300.480592,-284.210096,-338.519709
5736,-36.323123,-36.326747,-400.000048
5737,1.020098,-0.313187,-400.000048
5738,38.194136,6.139136,-400.000048
5739,220.379617,168.434831,-382.599829
5740,304.561079,292.921483,270.520624
5741,35.930638,35.930781,400.000000
5742,-0.073624,-0.075626,400.000000
5743,-11.826564,-3.176499,400.000000
5744,-180.244086,-133.925072,323.379698
5745,-301.207769,-284.772955,-337.409060
5746,-36.706643,-36.710839,-400.000048
5747,1.060915,-0.323868,-400.000048
5748,38.724236,6.040383,-400.000048
5749,220.517519,167.859050,-383.821676
5750,305.337752,293.506133,268.653234
5751,36.357789,36.357598,400.000000
5752,-0.072527,-0.075531,400.000000
5753,-11.112882,-2.980566,400.000000
5754,-177.191231,-131.531779,326.299134
5755,-302.635563,-285.939012,-334.201662
5756,-37.806468,-37.809758,-400.000048
5757,0.975084,-0.301743,-400.000048
5758,37.689023,5.917502,-400.000048
5759,218.814781,166.667147,-385.510061
5760,306.623686,294.789016,266.042789
5761,37.145142,37.145190,400.000000
5762,-0.072813,-0.075960,400.000000
5763,-11.077119,-2.969838,400.000000
5764,-176.342413,-130.725733,328.300801
5765,-303.670872,-286.847006,-332.104675
5766,-38.503556,-38.505893,-400.000048
5767,0.938988,-0.290918,-400.000048
5768,37.105755,5.793238,-400.000048
5769,216.984822,164.909716,-387.517832
5770,306.723107,294.675385,262.905724
5771,37.508301,37.507968,400.000000
5772,-0.072575,-0.075626,400.000000
5773,-10.894300,-2.900601,400.000000
5774,-175.848648,-130.302349,328.815929
5775,-303.316725,-286.431442,-331.783859
5776,-38.377194,-38.380008,-400.000048
5777,0.953961,-0.296068,-400.000048
5778,37.309603,5.692673,-400.000048
5779,217.486598,165.055104,-387.811802
5780,308.102072,296.003615,262.414916
5781,38.070397,38.070254,400.000000
5782,-0.072336,-0.075626,400.000000
5783,-10.828210,-2.877474,400.000000
5784,-174.879906,-129.342428,330.739013
5785,-304.987085,-287.928711,-329.567519
5786,-39.396243,-39.398341,-400.000048
5787,0.936699,-0.292969,-400.000048
5788,36.944298,5.373812,-400.000048
5789,215.907647,163.134833,-389.983414
5790,308.096350,295.785081,258.961184
5791,38.369851,38.369326,400.000000
5792,-0.072241,-0.075912,400.000000
5793,-10.650922,-2.812386,400.000000
5794,-173.743459,-128.331581,331.779090
5795,-304.500044,-287.326418,-328.456393
5796,-39.408736,-39.410548,-400.000048
5797,0.908327,-0.278997,-400.000048
5798,36.556201,5.493069,-400.000048
5799,215.552070,163.125058,-389.647149
5800,308.524264,296.234548,259.473164
5801,38.569646,38.569646,400.000000
5802,-0.072622,-0.075865,400.000000
5803,-10.548641,-2.802658,400.000000
5804,-173.402712,-128.200022,333.086101
5805,-305.558098,-288.390909,-327.437249
5806,-39.955096,-39.957099,-400.000048
5807,0.904465,-0.281858,-400.000048
5808,36.658053,5.604792,-400.000048
5809,214.667298,162.318011,-392.111444
5810,309.472741,297.035062,255.470068
5811,39.325051,39.324241,400.000000
5812,-0.072432,-0.076056,400.000000
5813,-10.539390,-2.738333,400.000000
5814,-172.585651,-127.044979,334.476845
5815,-304.798735,-287.354074,-326.014939
5816,-39.825969,-39.827065,-400.000048
5817,0.903511,-0.282478,-400.000048
5818,36.428599,5.153132,-400.000048
5819,214.566638,161.672850,-391.719674
5820,309.936846,297.472322,256.106121
5821,39.492564,39.491515,400.000000
5822,-0.072193,-0.076008,400.000000
5823,-10.418369,-2.729512,400.000000
5824,-171.644327,-126.364532,336.376135
5825,-307.286347,-289.774405,-323.920241
5826,-41.248756,-41.249232,-400.000048
5827,0.860787,-0.269365,-400.000048
5828,35.792164,5.106497,-400.000048
5829,212.645270,160.024328,-394.036054
5830,310.304154,297.655332,252.262241
5831,40.000634,39.999299,400.000000
5832,-0.072145,-0.075912,400.000000
5833,-10.199691,-2.630329,400.000000
5834,-170.382568,-125.093189,337.626879
5835,-306.648959,-288.906084,-322.389546
5836,-41.190915,-41.189294,-400.000048
5837,0.870276,-0.272226,-400.000048
5838,35.859875,4.857827,-400.000048
5839,213.011767,159.850712,-393.559074
5840,310.842122,298.145091,253.053981
5841,40.191512,40.191369,400.000000
5842,-0.072384,-0.075626,400.000000
5843,-10.313560,-2.666760,400.000000
5844,-171.276161,-125.772682,336.733191
5845,-306.761635,-289.067160,-323.396388
5846,-41.053395,-41.053109,-400.000048
5847,0.873137,-0.273085,-400.000048
5848,36.095480,5.209256,-400.000048
5849,212.775876,159.926672,-395.107841
5850,311.390580,298.574292,250.438339
5851,40.610747,40.609269,400.000000
5852,-0.072098,-0.076485,400.000000
5853,-10.167218,-2.597046,400.000000
5854,-170.587131,-125.244346,336.637680
5855,-304.810894,-287.120472,-323.431435
5856,-40.198522,-40.198522,-400.000048
5857,0.875902,-0.271654,-400.000048
5858,35.907416,4.944611,-400.000048
5859,212.366082,159.283609,-394.657468
5860,311.191167,298.382270,251.252061
5861,40.557723,40.556483,400.000000
5862,-0.072479,-0.075579,400.000000
5863,-9.948541,-2.564240,400.000000
5864,-169.198247,-124.123636,340.120785
5865,-308.151234,-290.255629,-320.148649
5866,-42.164235,-42.162948,-400.000048
5867,0.798035,-0.249529,-400.000048
5868,35.002856,5.051423,-400.000048
5869,210.702158,158.292265,-396.797895
5870,312.759818,299.877155,247.544986
5871,41.603379,41.601329,400.000000
5872,-0.072098,-0.076389,400.000000
5873,-9.812690,-2.490712,400.000000
5874,-167.328235,-122.261730,342.945092
5875,-307.961691,-289.752423,-316.759004
5876,-42.583518,-42.579418,-400.000048
5877,0.800943,-0.253153,-400.000048
5878,34.808640,4.661513,-400.000048
5879,209.757496,156.856699,-397.475338
5880,312.673129,299.630105,246.411258
5881,41.734748,41.732745,400.000000
5882,-0.072432,-0.075722,400.000000
5883,-9.972097,-2.545309,400.000000
5884,-168.900558,-123.691431,340.971892
5885,-308.266057,-290.242325,-318.994894
5886,-42.331176,-42.328649,-400.000048
5887,0.807333,-0.254679,-400.000048
5888,35.032896,4.799128,-400.000048
5889,209.822537,156.948585,-398.446894
5890,313.762130,300.664032,244.674044
5891,42.362886,42.361074,400.000000
5892,-0.072241,-0.075769,400.000000
5893,-9.561969,-2.409649,400.000000
5894,-165.618487,-120.718780,345.708221
5895,-309.984149,-291.503560,-313.509549
5896,-44.047790,-44.040781,-400.000048
5897,0.755596,-0.239897,-400.000048
5898,34.100203,4.532290,-400.000048
5899,207.409025,154.755325,-399.932194
5900,313.581790,300.325573,242.062979
5901,42.706161,42.703204,400.000000
5902,-0.072289,-0.076246,400.000000
5903,-9.396268,-2.357054,400.000000
5904,-164.671488,-119.900479,347.046798
5905,-311.229791,-292.630040,-311.949862
5906,-44.920974,-44.913059,-400.000048
5907,0.790739,-0.245714,-400.000048
5908,34.678988,4.429532,-400.000048
5909,208.165718,154.605836,-400.000048
5910,315.171852,301.712740,239.860325
5911,43.516307,43.512350,400.000000
5912,-0.072289,-0.076342,400.000000
5913,-9.418012,-2.350474,400.000000
5914,-164.614459,-119.803300,347.149366
5915,-310.238112,-291.644513,-311.858405
5916,-44.438940,-44.432025,-400.000048
5917,0.749636,-0.239229,-400.000048
5918,34.037451,4.415989,-400.000048
5919,206.655193,153.746671,-400.000048
5920,315.108385,301.667583,238.353662
5921,43.764120,43.760353,400.000000
5922,-0.072336,-0.075245,400.000000
5923,-9.216024,-2.291060,400.000000
5924,-163.705702,-119.065728,348.129028
5925,-310.580958,-291.860234,-310.724534
5926,-44.785123,-44.776970,-400.000048
5927,0.726461,-0.231981,-400.000048
5928,33.714298,4.388476,-400.000048
5929,206.058479,153.278798,-400.000048
5930,315.691699,302.223528,237.336950
5931,44.154363,44.150167,400.000000
5932,-0.072289,-0.076008,400.000000
5933,-9.242011,-2.277613,400.000000
5934,-162.931414,-118.148675,349.984545
5935,-311.643447,-292.739474,-308.414305
5936,-45.672708,-45.661789,-400.000048
5937,0.737095,-0.230789,-400.000048
5938,33.793215,4.284573,-400.000048
5939,205.472351,152.269763,-400.000048
5940,316.135015,302.426994,234.811429
5941,44.611269,44.604211,400.000000
5942,-0.072050,-0.075483,400.000000
5943,-9.085895,-2.241850,400.000000
5944,-161.971874,-117.384495,351.073450
5945,-311.846150,-292.808901,-306.859005
5946,-46.026092,-46.013790,-400.000048
5947,0.730467,-0.228596,-400.000048
5948,33.601097,4.010964,-400.000048
5949,204.876829,151.211041,-400.000048
5950,316.448392,302.605760,233.874778
5951,44.909721,44.902711,400.000000
5952,-0.072336,-0.075912,400.000000
5953,-9.163190,-2.240229,400.000000
5954,-162.766619,-117.937913,350.410551
5955,-311.136617,-292.174422,-308.262671
5956,-45.402628,-45.391613,-400.000048
5957,0.689173,-0.222683,-400.000048
5958,33.141617,4.175139,-400.000048
5959,203.953004,151.082629,-400.000048
5960,317.188730,303.405750,232.149867
5961,45.500665,45.493942,400.000000
5962,-0.071955,-0.076008,400.000000
5963,-8.874227,-2.182293,400.000000
5964,-161.510344,-117.172112,351.358885
5965,-310.539712,-291.529595,-306.898440
5966,-45.315128,-45.303207,-400.000048
5967,0.698185,-0.222778,-400.000048
5968,33.276610,4.131127,-400.000048
5969,203.703809,150.534695,-400.000048
5970,317.495813,303.590858,230.346278
5971,45.836502,45.828157,400.000000
5972,-0.071955,-0.075912,400.000000
5973,-8.736659,-2.099371,400.000000
5974,-158.993072,-114.547123,356.513209
5975,-312.869157,-293.367469,-300.974596
5976,-47.476440,-47.457319,-400.000048
5977,0.661230,-0.211763,-400.000048
5978,32.526878,3.780699,-400.000048
5979,201.885343,148.571366,-400.000048
5980,318.259802,304.174984,227.711323
5981,46.604257,46.595531,400.000000
5982,-0.072098,-0.075865,400.000000
5983,-8.771373,-2.132130,400.000000
5984,-159.142704,-114.756646,356.676001
5985,-314.070787,-294.574057,-300.684679
5986,-48.124271,-48.105246,-400.000048
5987,0.667858,-0.211191,-400.000048
5988,32.751707,3.853608,-400.000048
5989,201.741147,148.151558,-400.000048
5990,319.135895,304.875553,225.105932
5991,47.267681,47.257095,400.000000
5992,-0.072193,-0.076342,400.000000
5993,-8.655740,-2.058029,400.000000
5994,-157.670850,-113.153900,359.324403
5995,-314.120139,-294.288098,-297.457349
5996,-48.674303,-48.649794,-400.000048
5997,0.656033,-0.210667,-400.000048
5998,32.366852,3.521014,-400.000048
5999,200.465989,146.669310,-400.000048
6000,318.853321,304.490412,223.803690
6001,47.394377,47.382790,400.000000
6002,-0.072002,-0.075912,400.000000
6003,-8.540441,-2.045012,400.000000
6004,-158.407755,-114.117111,356.744237
6005,-313.947238,-294.334161,-300.421035
6006,-48.115498,-48.096138,-400.000048
6007,0.650168,-0.206232,-400.000048
6008,32.437758,3.662157,-400.000048
6009,200.630736,146.838349,-400.000048
6010,320.088186,305.643786,221.803453
6011,48.099953,48.087317,400.000000
6012,-0.072289,-0.075483,400.000000
6013,-8.406688,-1.972246,400.000000
6014,-156.150360,-111.812748,360.691876
6015,-313.933124,-293.883979,-295.396459
6016,-48.956638,-48.929554,-400.000048
6017,0.631189,-0.202417,-400.000048
6018,31.999496,3.510905,-400.000048
6019,199.317431,145.602387,-400.000048
6020,320.224085,305.696667,220.047691
6021,48.489815,48.475462,400.000000
6022,-0.072098,-0.076103,400.000000
6023,-8.511640,-2.004957,400.000000
6024,-157.069463,-112.633957,359.948726
6025,-314.939870,-294.996106,-296.602189
6026,-49.236399,-49.211365,-400.000048
6027,0.610161,-0.197029,-400.000048
6028,31.805805,3.583479,-400.000048
6029,198.978019,145.463484,-400.000048
6030,321.238365,306.645001,218.372133
6031,49.175173,49.159580,400.000000
6032,-0.072002,-0.075769,400.000000
6033,-8.228017,-1.918459,400.000000
6034,-154.350347,-110.226692,363.733621
6035,-315.502395,-295.177781,-291.280829
6036,-50.500065,-50.466257,-400.000048
6037,0.601244,-0.195503,-400.000048
6038,31.407885,3.222180,-400.000048
6039,197.111916,143.234699,-400.000048
6040,320.809832,305.983437,215.370585
6041,49.440581,49.422365,400.000000
6042,-0.071478,-0.075626,400.000000
6043,-8.077956,-1.884270,400.000000
6044,-153.816766,-109.870018,363.940902
6045,-316.190614,-295.818459,-290.969263
6046,-51.008040,-50.973517,-400.000048
6047,0.588608,-0.190783,-400.000048
6048,31.398300,3.377915,-400.000048
6049,197.539639,143.807571,-400.000048
6050,322.501269,307.713212,214.514520
6051,50.372177,50.354296,400.000000
6052,-0.072289,-0.075674,400.000000
6053,-8.020020,-1.848650,400.000000
6054,-152.900285,-108.872427,365.929552
6055,-315.939273,-295.325124,-288.369309
6056,-51.224667,-51.185709,-400.000048
6057,0.604916,-0.193405,-400.000048
6058,31.485752,3.122044,-400.000048
6059,196.546244,142.160576,-400.000048
6060,321.510782,306.459511,212.470366
6061,50.174385,50.154406,400.000000
6062,-0.072050,-0.076056,400.000000
6063,-8.293057,-1.938725,400.000000
6064,-157.716627,-113.506426,357.183690
6065,-312.639464,-292.925822,-300.022829
6066,-47.424179,-47.404009,-400.000048
6067,0.622225,-0.196648,-400.000048
6068,31.892208,3.334856,-400.000048
6069,198.213506,143.904655,-400.000048
6070,322.779408,307.867707,214.599683
6071,50.470787,50.452286,400.000000
6072,-0.071955,-0.075340,400.000000
6073,-7.955075,-1.807022,400.000000
6074,-152.336473,-108.268560,366.746231
6075,-316.449155,-295.731294,-287.550817
6076,-51.685053,-51.644999,-400.000048
6077,0.607443,-0.190306,-400.000048
6078,31.465868,3.013039,-400.000048
6079,195.844960,141.012733,-400.000048
6080,322.559967,307.253111,209.764458
6081,51.092011,51.069409,400.000000
6082,-0.072145,-0.075865,400.000000
6083,-7.790805,-1.761723,400.000000
6084,-151.094073,-107.251037,368.501612
6085,-317.166032,-296.291625,-285.119949
6086,-52.547890,-52.503068,-400.000048
6087,0.556278,-0.180435,-400.000048
6088,30.774073,3.021765,-400.000048
6089,195.078635,140.843217,-400.000048
6090,324.219218,309.017361,208.341337
6091,52.207667,52.183825,400.000000
6092,-0.072050,-0.076294,400.000000
6093,-7.993794,-1.810265,400.000000
6094,-152.108497,-107.921947,367.755695
6095,-317.287483,-296.419656,-285.939346
6096,-52.369172,-52.326161,-400.000048
6097,0.571537,-0.184774,-400.000048
6098,30.909351,2.845192,-400.000048
6099,193.914913,139.189546,-400.000048
6100,323.166361,307.692231,205.101324
6101,52.118308,52.090699,400.000000
6102,-0.072098,-0.075912,400.000000
6103,-7.624627,-1.720953,400.000000
6104,-149.825925,-106.259740,370.192715
6105,-318.039121,-297.069251,-282.752691
6106,-53.543860,-53.495509,-400.000048
6107,0.541496,-0.176859,-400.000048
6108,30.348114,2.722693,-400.000048
6109,193.583130,138.994043,-400.000048
6110,324.547663,309.069718,205.578638
6111,52.785212,52.758319,400.000000
6112,-0.071859,-0.075674,400.000000
6113,-7.633496,-1.708889,400.000000
6114,-149.122733,-105.417693,371.525475
6115,-318.914785,-297.682607,-280.340419
6116,-54.459864,-54.405505,-400.000048
6117,0.516844,-0.168943,-400.000048
6118,29.974846,2.837134,-400.000048
6119,192.215752,138.079946,-400.000048
6120,324.094048,308.559359,201.873613
6121,53.032118,53.002936,400.000000
6122,-0.072098,-0.075483,400.000000
6123,-7.422734,-1.637650,400.000000
6124,-147.834509,-104.325784,372.105738
6125,-318.393793,-297.013604,-279.334388
6126,-54.494578,-54.437119,-400.000048
6127,0.508976,-0.168514,-400.000048
6128,29.855875,2.746392,-400.000048
6129,192.120480,137.905328,-400.000048
6130,325.262108,309.709967,201.502013
6131,53.791863,53.762252,400.000000
6132,-0.072050,-0.075150,400.000000
6133,-7.574988,-1.680565,400.000000
6134,-148.312539,-104.551519,372.805306
6135,-319.614782,-298.170221,-278.512225
6136,-55.288178,-55.229766,-400.000048
6137,0.490189,-0.164080,-400.000048
6138,29.501156,2.700949,-400.000048
6139,190.685676,136.611526,-400.000048
6140,324.853316,309.138383,198.635888
6141,54.012543,53.980119,400.000000
6142,-0.071812,-0.075531,400.000000
6143,-7.335902,-1.605606,400.000000
6144,-146.212548,-102.753270,375.224921
6145,-319.953051,-298.235881,-274.709544
6146,-56.314332,-56.246478,-400.000048
6147,0.481749,-0.160885,-400.000048
6148,29.344753,2.519274,-400.000048
6149,190.501283,136.041848,-400.000048
6150,325.762931,309.957350,198.063206
6151,54.632289,54.598147,400.000000
6152,-0.071383,-0.076008,400.000000
6153,-7.397748,-1.622391,400.000000
6154,-146.696108,-103.085912,374.755093
6155,-320.533266,-298.824155,-275.216612
6156,-56.534917,-56.468255,-400.000048
6157,0.530195,-0.169754,-400.000048
6158,30.110077,2.311898,-400.000048
6159,191.266178,135.381858,-400.000048
6160,326.066962,309.849967,196.739411
6161,54.842431,54.805714,400.000000
6162,-0.072289,-0.075912,400.000000
6163,-7.333709,-1.602125,400.000000
6164,-146.821421,-103.317368,374.525878
6165,-318.269338,-296.654784,-276.072487
6166,-54.904420,-54.841334,-400.000048
6167,0.492001,-0.164557,-400.000048
6168,29.553322,2.474928,-400.000048
6169,190.483879,135.633532,-400.000048
6170,326.375428,310.376967,196.531701
6171,55.155141,55.118949,400.000000
6172,-0.072289,-0.076008,400.000000
6173,-7.177688,-1.567126,400.000000
6174,-145.742672,-102.448762,376.198337
6175,-320.165768,-298.406398,-273.936877
6176,-56.515414,-56.447370,-400.000048
6177,0.464487,-0.157976,-400.000048
6178,29.032472,2.402163,-400.000048
