sample_index,timestamp_ms,ch2_mv,packet_index
55429,110858.000,-10.349847,2217
55430,110860.000,-10.082198,2217
55431,110862.000,-9.986497,2217
55432,110864.000,-10.149766,2217
55433,110866.000,-10.676624,2217
55434,110868.000,-11.212493,2217
55435,110870.000,-11.464645,2217
55436,110872.000,-11.414052,2217
55437,110874.000,-11.171771,2217
55438,110876.000,-10.700513,2217
55439,110878.000,-10.328103,2217
55440,110880.000,-10.052205,2217
55441,110882.000,-9.956170,2217
55442,110884.000,-10.122730,2217
55443,110886.000,-10.656644,2217
55444,110888.000,-11.195613,2217
55445,110890.000,-11.458589,2217
55446,110892.000,-11.426069,2217
55447,110894.000,-11.176540,2217
55448,110896.000,-10.692931,2217
55449,110898.000,-10.322143,2217
55450,110900.000,-10.048009,2218
55451,110902.000,-9.948064,2218
55452,110904.000,-10.109855,2218
55453,110906.000,-10.642101,2218
55454,110908.000,-11.173297,2218
55455,110910.000,-11.422683,2218
55456,110912.000,-11.377622,2218
55457,110914.000,-11.136342,2218
55458,110916.000,-10.662366,2218
55459,110918.000,-10.298921,2218
55460,110920.000,-10.030557,2218
55461,110922.000,-9.942342,2218
55462,110924.000,-10.113813,2218
55463,110926.000,-10.657789,2218
55464,110928.000,-11.197378,2218
55465,110930.000,-11.454917,2218
55466,110932.000,-11.423065,2218
55467,110934.000,-11.185314,2218
55468,110936.000,-10.711337,2218
55469,110938.000,-10.348512,2218
55470,110940.000,-10.082198,2218
55471,110942.000,-9.991552,2218
55472,110944.000,-10.157872,2218
55473,110946.000,-10.689546,2218
55474,110948.000,-11.212970,2218
55475,110950.000,-11.459972,2219
55476,110952.000,-11.409475,2219
55477,110954.000,-11.160470,2219
55478,110956.000,-10.673715,2219
55479,110958.000,-10.301448,2219
55480,110960.000,-10.027839,2219
55481,110962.000,-9.931852,2219
55482,110964.000,-10.099269,2219
55483,110966.000,-10.641576,2219
55484,110968.000,-11.175920,2219
55485,110970.000,-11.429120,2219
55486,110972.000,-11.390878,2219
55487,110974.000,-11.144353,2219
55488,110976.000,-10.665943,2219
55489,110978.000,-10.304309,2219
55490,110980.000,-10.038949,2219
55491,110982.000,-9.953357,2219
55492,110984.000,-10.132648,2219
55493,110986.000,-10.679675,2219
55494,110988.000,-11.210061,2219
55495,110990.000,-11.447860,2219
55496,110992.000,-11.383296,2219
55497,110994.000,-11.139776,2219
55498,110996.000,-10.670854,2219
55499,110998.000,-10.312511,2219
55500,111000.000,-10.042478,2220
55501,111002.000,-9.959079,2220
55502,111004.000,-10.142280,2220
55503,111006.000,-10.690023,2220
55504,111008.000,-11.218025,2220
55505,111010.000,-11.480619,2220
55506,111012.000,-11.464597,2220
55507,111014.000,-11.214305,2220
55508,111016.000,-10.706474,2220
55509,111018.000,-10.331441,2220
55510,111020.000,-10.065128,2220
55511,111022.000,-9.978534,2220
55512,111024.000,-10.155393,2220
55513,111026.000,-10.699083,2220
55514,111028.000,-11.217977,2220
55515,111030.000,-11.453344,2220
55516,111032.000,-11.394741,2220
55517,111034.000,-11.136629,2220
55518,111036.000,-10.637714,2220
55519,111038.000,-10.266496,2220
55520,111040.000,-9.991027,2220
55521,111042.000,-9.902717,2220
55522,111044.000,-10.087539,2220
55523,111046.000,-10.642864,2220
55524,111048.000,-11.177255,2220
55525,111050.000,-11.433078,2221
55526,111052.000,-11.404611,2221
55527,111054.000,-11.145784,2221
55528,111056.000,-10.649778,2221
55529,111058.000,-10.287143,2221
55530,111060.000,-10.024406,2221
55531,111062.000,-9.945441,2221
55532,111064.000,-10.126783,2221
55533,111066.000,-10.681535,2221
55534,111068.000,-11.207057,2221
55535,111070.000,-11.444189,2221
55536,111072.000,-11.392309,2221
55537,111074.000,-11.148788,2221
55538,111076.000,-10.667516,2221
55539,111078.000,-10.306550,2221
55540,111080.000,-10.037042,2221
55541,111082.000,-9.959413,2221
55542,111084.000,-10.145475,2221
55543,111086.000,-10.703183,2221
55544,111088.000,-11.225892,2221
55545,111090.000,-11.465980,2221
55546,111092.000,-11.418296,2221
55547,111094.000,-11.160327,2221
55548,111096.000,-10.661794,2221
55549,111098.000,-10.295297,2221
55550,111100.000,-10.028554,2222
55551,111102.000,-9.948303,2222
55552,111104.000,-10.130359,2222
55553,111106.000,-10.681249,2222
55554,111108.000,-11.203100,2222
55555,111110.000,-11.438466,2222
55556,111112.000,-11.379005,2222
55557,111114.000,-11.120130,2222
55558,111116.000,-10.630609,2222
55559,111118.000,-10.269929,2222
55560,111120.000,-9.999753,2222
55561,111122.000,-9.924365,2222
55562,111124.000,-10.117294,2222
55563,111126.000,-10.677673,2222
55564,111128.000,-11.204292,2222
55565,111130.000,-11.439659,2222
55566,111132.000,-11.381580,2222
55567,111134.000,-11.132051,2222
55568,111136.000,-10.654260,2222
55569,111138.000,-10.305358,2222
55570,111140.000,-10.043050,2222
55571,111142.000,-9.969093,2222
55572,111144.000,-10.159875,2222
55573,111146.000,-10.716535,2222
55574,111148.000,-11.228849,2222
55575,111150.000,-11.465980,2223
55576,111152.000,-11.417533,2223
55577,111154.000,-11.156513,2223
55578,111156.000,-10.649682,2223
55579,111158.000,-10.281087,2223
55580,111160.000,-10.013582,2223
55581,111162.000,-9.939386,2223
55582,111164.000,-10.127832,2223
55583,111166.000,-10.687543,2223
55584,111168.000,-11.203338,2223
55585,111170.000,-11.434938,2223
55586,111172.000,-11.372425,2223
55587,111174.000,-11.112548,2223
55588,111176.000,-10.621740,2223
55589,111178.000,-10.267497,2223
55590,111180.000,-10.001947,2223
55591,111182.000,-9.930135,2223
55592,111184.000,-10.126401,2223
55593,111186.000,-10.689451,2223
55594,111188.000,-11.204578,2223
55595,111190.000,-11.431886,2223
55596,111192.000,-11.358310,2223
55597,111194.000,-11.099912,2223
55598,111196.000,-10.628749,2223
55599,111198.000,-10.280086,2223
55600,111200.000,-10.010434,2224
55601,111202.000,-9.944726,2224
55602,111204.000,-10.152341,2224
55603,111206.000,-10.724975,2224
55604,111208.000,-11.239673,2224
55605,111210.000,-11.451627,2224
55606,111212.000,-11.351873,2224
55607,111214.000,-11.092760,2224
55608,111216.000,-10.666562,2224
55609,111218.000,-10.340072,2224
55610,111220.000,-10.070945,2224
55611,111222.000,-9.994413,2224
55612,111224.000,-10.192443,2224
55613,111226.000,-10.751153,2224
55614,111228.000,-11.250545,2224
55615,111230.000,-11.447956,2224
55616,111232.000,-11.345483,2224
55617,111234.000,-11.083509,2224
55618,111236.000,-10.627414,2224
55619,111238.000,-10.283996,2224
55620,111240.000,-10.018064,2224
55621,111242.000,-9.954311,2224
55622,111244.000,-10.157014,2224
55623,111246.000,-10.721780,2224
55624,111248.000,-11.224796,2224
55625,111250.000,-11.457778,2225
55626,111252.000,-11.428930,2225
55627,111254.000,-11.230327,2225
55628,111256.000,-10.768033,2225
55629,111258.000,-10.248185,2225
55630,111260.000,-9.965898,2225
55631,111262.000,-9.912873,2225
55632,111264.000,-10.121442,2225
55633,111266.000,-10.693647,2225
55634,111268.000,-11.206342,2225
55635,111270.000,-11.438800,2225
55636,111272.000,-11.379339,2225
55637,111274.000,-11.112024,2225
55638,111276.000,-10.623742,2225
55639,111278.000,-10.279228,2225
55640,111280.000,-10.022975,2225
55641,111282.000,-9.965755,2225
55642,111284.000,-10.177470,2225
55643,111286.000,-10.748054,2225
55644,111288.000,-11.249257,2225
55645,111290.000,-11.480094,2225
55646,111292.000,-11.444618,2225
55647,111294.000,-11.182834,2225
55648,111296.000,-10.636379,2225
55649,111298.000,-10.256387,2225
55650,111300.000,-9.996129,2226
55651,111302.000,-9.935571,2226
55652,111304.000,-10.140611,2226
55653,111306.000,-10.705663,2226
55654,111308.000,-11.208965,2226
55655,111310.000,-11.436416,2226
55656,111312.000,-11.369277,2226
55657,111314.000,-11.091901,2226
55658,111316.000,-10.587169,2226
55659,111318.000,-10.232164,2226
55660,111320.000,-9.977723,2226
55661,111322.000,-9.922696,2226
55662,111324.000,-10.130979,2226
55663,111326.000,-10.707427,2226
55664,111328.000,-11.217500,2226
55665,111330.000,-11.436321,2226
55666,111332.000,-11.360837,2226
55667,111334.000,-11.100007,2226
55668,111336.000,-10.623742,2226
55669,111338.000,-10.285283,2226
55670,111340.000,-10.030557,2226
55671,111342.000,-9.977151,2226
55672,111344.000,-10.193349,2226
55673,111346.000,-10.772754,2226
55674,111348.000,-11.270238,2226
55675,111350.000,-11.490060,2227
55676,111352.000,-11.445571,2227
55677,111354.000,-11.161615,2227
55678,111356.000,-10.630800,2227
55679,111358.000,-10.267307,2227
55680,111360.000,-10.016395,2227
55681,111362.000,-9.961892,2227
55682,111364.000,-10.173894,2227
55683,111366.000,-10.748578,2227
55684,111368.000,-11.239578,2227
55685,111370.000,-11.450578,2227
55686,111372.000,-11.367132,2227
55687,111374.000,-11.087943,2227
55688,111376.000,-10.600044,2227
55689,111378.000,-10.254003,2227
55690,111380.000,-9.997607,2227
55691,111382.000,-9.948350,2227
55692,111384.000,-10.165025,2227
55693,111386.000,-10.744430,2227
55694,111388.000,-11.242629,2227
55695,111390.000,-11.450054,2227
55696,111392.000,-11.367799,2227
55697,111394.000,-11.095191,2227
55698,111396.000,-10.603000,2227
55699,111398.000,-10.254909,2227
55700,111400.000,-9.998037,2228
55701,111402.000,-9.947397,2228
55702,111404.000,-10.166551,2228
55703,111406.000,-10.746194,2228
55704,111408.000,-11.241533,2228
55705,111410.000,-11.459447,2228
55706,111412.000,-11.401941,2228
55707,111414.000,-11.131145,2228
55708,111416.000,-10.620929,2228
55709,111418.000,-10.275890,2228
55710,111420.000,-10.029174,2228
55711,111422.000,-9.987117,2228
55712,111424.000,-10.212423,2228
55713,111426.000,-10.790683,2228
55714,111428.000,-11.280300,2228
55715,111430.000,-11.487819,2228
55716,111432.000,-11.398031,2228
55717,111434.000,-11.107303,2228
55718,111436.000,-10.602380,2228
55719,111438.000,-10.249425,2228
55720,111440.000,-9.987832,2228
55721,111442.000,-9.934951,2228
55722,111444.000,-10.153390,2228
55723,111446.000,-10.728790,2228
55724,111448.000,-11.213399,2228
55725,111450.000,-11.422683,2229
55726,111452.000,-11.342622,2229
55727,111454.000,-11.065484,2229
55728,111456.000,-10.580922,2229
55729,111458.000,-10.240890,2229
55730,111460.000,-9.994746,2229
55731,111462.000,-9.954406,2229
55732,111464.000,-10.183955,2229
55733,111466.000,-10.768033,2229
55734,111468.000,-11.260463,2229
55735,111470.000,-11.468603,2229
55736,111472.000,-11.395790,2229
55737,111474.000,-11.109020,2229
55738,111476.000,-10.604526,2229
55739,111478.000,-10.262014,2229
55740,111480.000,-10.012771,2229
55741,111482.000,-9.974004,2229
55742,111484.000,-10.205652,2229
55743,111486.000,-10.790969,2229
55744,111488.000,-11.276199,2229
55745,111490.000,-11.471797,2229
55746,111492.000,-11.383106,2229
55747,111494.000,-11.097003,2229
55748,111496.000,-10.613824,2229
55749,111498.000,-10.279323,2229
55750,111500.000,-10.025169,2230
55751,111502.000,-9.979440,2230
55752,111504.000,-10.213805,2230
55753,111506.000,-10.798503,2230
55754,111508.000,-11.278964,2230
55755,111510.000,-11.451341,2230
55756,111512.000,-11.315776,2230
55757,111514.000,-11.023523,2230
55758,111516.000,-10.594465,2230
55759,111518.000,-10.264541,2230
55760,111520.000,-10.000564,2230
55761,111522.000,-9.951736,2230
55762,111524.000,-10.179569,2230
55763,111526.000,-10.765745,2230
55764,111528.000,-11.248876,2230
55765,111530.000,-11.432029,2230
55766,111532.000,-11.305095,2230
55767,111534.000,-11.024524,2230
55768,111536.000,-10.594417,2230
55769,111538.000,-10.274841,2230
55770,111540.000,-10.024835,2230
55771,111542.000,-9.990693,2230
55772,111544.000,-10.239412,2230
55773,111546.000,-10.830737,2230
55774,111548.000,-11.307050,2230
55775,111550.000,-11.488391,2231
55776,111552.000,-11.383153,2231
55777,111554.000,-11.111881,2231
55778,111556.000,-10.642101,2231
55779,111558.000,-10.308887,2231
55780,111560.000,-10.058213,2231
55781,111562.000,-10.017444,2231
55782,111564.000,-10.246660,2231
55783,111566.000,-10.827829,2231
55784,111568.000,-11.300088,2231
55785,111570.000,-11.482908,2231
55786,111572.000,-11.384822,2231
55787,111574.000,-11.083175,2231
55788,111576.000,-10.586168,2231
55789,111578.000,-10.246516,2231
55790,111580.000,-9.994651,2231
55791,111582.000,-9.958602,2231
55792,111584.000,-10.195018,2231
55793,111586.000,-10.782958,2231
55794,111588.000,-11.256458,2231
55795,111590.000,-11.453439,2231
55796,111592.000,-11.366226,2231
55797,111594.000,-11.062719,2231
55798,111596.000,-10.549833,2231
55799,111598.000,-10.206891,2231
55800,111600.000,-9.956075,2232
55801,111602.000,-9.922792,2232
55802,111604.000,-10.166980,2232
55803,111606.000,-10.758735,2232
55804,111608.000,-11.239625,2232
55805,111610.000,-11.441661,2232
55806,111612.000,-11.366655,2232
55807,111614.000,-11.073257,2232
55808,111616.000,-10.566427,2232
55809,111618.000,-10.231067,2232
55810,111620.000,-9.988834,2232
55811,111622.000,-9.964658,2232
55812,111624.000,-10.217906,2232
55813,111626.000,-10.818101,2232
55814,111628.000,-11.296321,2232
55815,111630.000,-11.496164,2232
55816,111632.000,-11.414625,2232
55817,111634.000,-11.097480,2232
55818,111636.000,-10.584165,2232
55819,111638.000,-10.248281,2232
55820,111640.000,-9.997894,2232
55821,111642.000,-9.963943,2232
55822,111644.000,-10.212041,2232
55823,111646.000,-10.807611,2232
55824,111648.000,-11.276533,2232
55825,111650.000,-11.469938,2233
55826,111652.000,-11.376525,2233
55827,111654.000,-11.065198,2233
55828,111656.000,-10.548545,2233
55829,111658.000,-10.204698,2233
55830,111660.000,-9.955074,2233
55831,111662.000,-9.920455,2233
55832,111664.000,-10.165502,2233
55833,111666.000,-10.763217,2233
55834,111668.000,-11.239339,2233
55835,111670.000,-11.426736,2233
55836,111672.000,-11.341287,2233
55837,111674.000,-11.050798,2233
55838,111676.000,-10.552312,2233
55839,111678.000,-10.223676,2233
55840,111680.000,-9.986593,2233
55841,111682.000,-9.962417,2233
55842,111684.000,-10.219146,2233
55843,111686.000,-10.816671,2233
55844,111688.000,-11.285974,2233
55845,111690.000,-11.472036,2233
55846,111692.000,-11.371423,2233
55847,111694.000,-11.065914,2233
55848,111696.000,-10.566570,2233
55849,111698.000,-10.230495,2233
55850,111700.000,-9.988023,2234
55851,111702.000,-9.967996,2234
55852,111704.000,-10.226918,2234
55853,111706.000,-10.824682,2234
55854,111708.000,-11.288215,2234
55855,111710.000,-11.458160,2234
55856,111712.000,-11.346437,2234
55857,111714.000,-11.056806,2234
55858,111716.000,-10.590173,2234
55859,111718.000,-10.265018,2234
55860,111720.000,-10.017110,2234
55861,111722.000,-9.989311,2234
55862,111724.000,-10.241557,2234
55863,111726.000,-10.828401,2234
55864,111728.000,-11.285020,2234
55865,111730.000,-11.458160,2234
55866,111732.000,-11.353399,2234
55867,111734.000,-11.044647,2234
55868,111736.000,-10.539104,2234
55869,111738.000,-10.207082,2234
55870,111740.000,-9.966327,2234
55871,111742.000,-9.944583,2234
55872,111744.000,-10.207988,2234
55873,111746.000,-10.813428,2234
55874,111748.000,-11.284543,2234
55875,111750.000,-11.461116,2235
55876,111752.000,-11.354925,2235
55877,111754.000,-11.058523,2235
55878,111756.000,-10.577108,2235
55879,111758.000,-10.253001,2235
55880,111760.000,-10.014821,2235
55881,111762.000,-9.997512,2235
55882,111764.000,-10.259773,2235
55883,111766.000,-10.856534,2235
55884,111768.000,-11.316062,2235
55885,111770.000,-11.488248,2235
55886,111772.000,-11.381675,2235
55887,111774.000,-11.065341,2235
55888,111776.000,-10.562040,2235
55889,111778.000,-10.229970,2235
55890,111780.000,-9.986020,2235
55891,111782.000,-9.967853,2235
55892,111784.000,-10.227824,2235
55893,111786.000,-10.824062,2235
55894,111788.000,-11.281635,2235
55895,111790.000,-11.447765,2235
55896,111792.000,-11.327554,2235
55897,111794.000,-11.020852,2235
55898,111796.000,-10.549213,2235
55899,111798.000,-10.223724,2235
55900,111800.000,-9.981061,2236
55901,111802.000,-9.966947,2236
55902,111804.000,-10.237838,2236
55903,111806.000,-10.843040,2236
55904,111808.000,-11.299755,2236
55905,111810.000,-11.461212,2236
55906,111812.000,-11.346675,2236
55907,111814.000,-11.046697,2236
55908,111816.000,-10.572959,2236
55909,111818.000,-10.248948,2236
55910,111820.000,-10.008527,2236
55911,111822.000,-9.990646,2236
55912,111824.000,-10.262443,2236
55913,111826.000,-10.867692,2236
55914,111828.000,-11.319925,2236
55915,111830.000,-11.477567,2236
55916,111832.000,-11.360504,2236
55917,111834.000,-11.053611,2236
55918,111836.000,-10.576631,2236
55919,111838.000,-10.251571,2236
55920,111840.000,-10.011436,2236
55921,111842.000,-9.994365,2236
55922,111844.000,-10.263063,2236
55923,111846.000,-10.859920,2236
55924,111848.000,-11.307813,2236
55925,111850.000,-11.462881,2237
55926,111852.000,-11.339713,2237
55927,111854.000,-11.015655,2237
55928,111856.000,-10.526134,2237
55929,111858.000,-10.196019,2237
55930,111860.000,-9.953309,2237
55931,111862.000,-9.939529,2237
55932,111864.000,-10.215808,2237
55933,111866.000,-10.823633,2237
55934,111868.000,-11.280538,2237
55935,111870.000,-11.440088,2237
55936,111872.000,-11.318256,2237
55937,111874.000,-11.012889,2237
55938,111876.000,-10.538341,2237
55939,111878.000,-10.214425,2237
55940,111880.000,-9.981681,2237
55941,111882.000,-9.977580,2237
55942,111884.000,-10.251952,2237
55943,111886.000,-10.853864,2237
55944,111888.000,-11.304094,2237
55945,111890.000,-11.470987,2237
55946,111892.000,-11.369182,2237
55947,111894.000,-11.054422,2237
55948,111896.000,-10.552217,2237
55949,111898.000,-10.228111,2237
55950,111900.000,-10.000039,2238
55951,111902.000,-9.997655,2238
55952,111904.000,-10.278178,2238
55953,111906.000,-10.881521,2238
55954,111908.000,-11.328412,2238
55955,111910.000,-11.501886,2238
55956,111912.000,-11.393548,2238
55957,111914.000,-11.051036,2238
55958,111916.000,-10.527564,2238
55959,111918.000,-10.198070,2238
55960,111920.000,-9.963943,2238
55961,111922.000,-9.952642,2238
55962,111924.000,-10.227634,2238
55963,111926.000,-10.828973,2238
55964,111928.000,-11.278821,2238
55965,111930.000,-11.456109,2238
55966,111932.000,-11.349727,2238
55967,111934.000,-11.011125,2238
55968,111936.000,-10.504581,2238
55969,111938.000,-10.180522,2238
55970,111940.000,-9.950782,2238
55971,111942.000,-9.949638,2238
55972,111944.000,-10.235597,2238
55973,111946.000,-10.846092,2238
55974,111948.000,-11.298372,2238
55975,111950.000,-11.469795,2239
55976,111952.000,-11.354782,2239
55977,111954.000,-11.030914,2239
55978,111956.000,-10.531856,2239
55979,111958.000,-10.206796,2239
55980,111960.000,-9.973003,2239
55981,111962.000,-9.969569,2239
55982,111964.000,-10.253764,2239
55983,111966.000,-10.862542,2239
55984,111968.000,-11.310054,2239
55985,111970.000,-11.474420,2239
55986,111972.000,-11.367895,2239
55987,111974.000,-11.037589,2239
55988,111976.000,-10.533906,2239
55989,111978.000,-10.214378,2239
55990,111980.000,-9.985353,2239
55991,111982.000,-9.983016,2239
55992,111984.000,-10.267831,2239
55993,111986.000,-10.871221,2239
55994,111988.000,-11.310436,2239
55995,111990.000,-11.474468,2239
55996,111992.000,-11.377670,2239
55997,111994.000,-11.041213,2239
55998,111996.000,-10.489131,2239
55999,111998.000,-10.147668,2239
56000,112000.000,-9.918405,2240
56001,112002.000,-9.918643,2240
56002,112004.000,-10.207511,2240
56003,112006.000,-10.821868,2240
56004,112008.000,-11.268331,2240
56005,112010.000,-11.435605,2240
56006,112012.000,-11.327459,2240
56007,112014.000,-11.007930,2240
56008,112016.000,-10.515071,2240
56009,112018.000,-10.199214,2240
56010,112020.000,-9.979297,2240
56011,112022.000,-9.985257,2240
56012,112024.000,-10.276748,2240
56013,112026.000,-10.884763,2240
56014,112028.000,-11.326362,2240
56015,112030.000,-11.475374,2240
56016,112032.000,-11.356307,2240
56017,112034.000,-11.026002,2240
56018,112036.000,-10.526706,2240
56019,112038.000,-10.204126,2240
56020,112040.000,-9.971715,2240
56021,112042.000,-9.972860,2240
56022,112044.000,-10.263015,2240
56023,112046.000,-10.864164,2240
56024,112048.000,-11.302139,2240
56025,112050.000,-11.451818,2241
56026,112052.000,-11.323882,2241
56027,112054.000,-10.987617,2241
56028,112056.000,-10.490753,2241
56029,112058.000,-10.165788,2241
56030,112060.000,-9.932805,2241
56031,112062.000,-9.934570,2241
56032,112064.000,-10.225965,2241
56033,112066.000,-10.835458,2241
56034,112068.000,-11.276771,2241
56035,112070.000,-11.441089,2241
56036,112072.000,-11.324741,2241
56037,112074.000,-10.987235,2241
56038,112076.000,-10.495378,2241
56039,112078.000,-10.178615,2241
56040,112080.000,-9.955407,2241
56041,112082.000,-9.964801,2241
56042,112084.000,-10.263349,2241
56043,112086.000,-10.876991,2241
56044,112088.000,-11.313487,2241
56045,112090.000,-11.450244,2241
56046,112092.000,-11.315681,2241
56047,112094.000,-10.998012,2241
56048,112096.000,-10.536815,2241
56049,112098.000,-10.223819,2241
56050,112100.000,-9.994603,2242
56051,112102.000,-10.004045,2242
56052,112104.000,-10.307552,2242
56053,112106.000,-10.917474,2242
56054,112108.000,-11.347677,2242
56055,112110.000,-11.468269,2242
56056,112112.000,-11.310865,2242
56057,112114.000,-10.987760,2242
56058,112116.000,-10.549213,2242
56059,112118.000,-10.231496,2242
56060,112120.000,-9.995080,2242
56061,112122.000,-9.996225,2242
56062,112124.000,-10.292436,2242
56063,112126.000,-10.897447,2242
56064,112128.000,-11.321212,2242
56065,112130.000,-11.445381,2242
56066,112132.000,-11.308052,2242
56067,112134.000,-10.976745,2242
56068,112136.000,-10.494376,2242
56069,112138.000,-10.173370,2242
56070,112140.000,-9.949638,2242
56071,112142.000,-9.960891,2242
56072,112144.000,-10.271598,2242
56073,112146.000,-10.889722,2242
56074,112148.000,-11.323072,2242
56075,112150.000,-11.473991,2243
56076,112152.000,-11.349155,2243
56077,112154.000,-11.011125,2243
56078,112156.000,-10.533620,2243
56079,112158.000,-10.224391,2243
56080,112160.000,-10.004951,2243
56081,112162.000,-10.017110,2243
56082,112164.000,-10.328151,2243
56083,112166.000,-10.937978,2243
56084,112168.000,-11.360742,2243
56085,112170.000,-11.480762,2243
56086,112172.000,-11.342145,2243
56087,112174.000,-11.017515,2243
56088,112176.000,-10.549737,2243
56089,112178.000,-10.235835,2243
56090,112180.000,-10.012580,2243
56091,112182.000,-10.022975,2243
56092,112184.000,-10.327293,2243
56093,112186.000,-10.934068,2243
56094,112188.000,-11.357166,2243
56095,112190.000,-11.504651,2243
56096,112192.000,-11.381961,2243
56097,112194.000,-11.018278,2243
56098,112196.000,-10.490180,2243
56099,112198.000,-10.165025,2243
56100,112200.000,-9.938480,2244
56101,112202.000,-9.943629,2244
56102,112204.000,-10.243512,2244
56103,112206.000,-10.853626,2244
56104,112208.000,-11.285259,2244
56105,112210.000,-11.443855,2244
56106,112212.000,-11.328556,2244
56107,112214.000,-10.958768,2244
56108,112216.000,-10.448791,2244
56109,112218.000,-10.136319,2244
56110,112220.000,-9.922601,2244
56111,112222.000,-9.943343,2244
56112,112224.000,-10.265685,2244
56113,112226.000,-10.887290,2244
56114,112228.000,-11.323072,2244
56115,112230.000,-11.458732,2244
56116,112232.000,-11.329557,2244
56117,112234.000,-10.999681,2244
56118,112236.000,-10.532476,2244
56119,112238.000,-10.221673,2244
56120,112240.000,-10.002662,2244
56121,112242.000,-10.019256,2244
56122,112244.000,-10.328151,2244
56123,112246.000,-10.930158,2244
56124,112248.000,-11.346151,2244
56125,112250.000,-11.474897,2245
56126,112252.000,-11.328746,2245
56127,112254.000,-10.974027,2245
56128,112256.000,-10.500480,2245
56129,112258.000,-10.190679,2245
56130,112260.000,-9.965135,2245
56131,112262.000,-9.979202,2245
56132,112264.000,-10.295583,2245
56133,112266.000,-10.904123,2245
56134,112268.000,-11.318399,2245
56135,112270.000,-11.420442,2245
56136,112272.000,-11.237193,2245
56137,112274.000,-10.909273,2245
56138,112276.000,-10.502769,2245
56139,112278.000,-10.189630,2245
56140,112280.000,-9.963037,2245
56141,112282.000,-9.976531,2245
56142,112284.000,-10.294725,2245
56143,112286.000,-10.907794,2245
56144,112288.000,-11.327125,2245
56145,112290.000,-11.434032,2245
56146,112292.000,-11.255695,2245
56147,112294.000,-10.935069,2245
56148,112296.000,-10.539485,2245
56149,112298.000,-10.232068,2245
56150,112300.000,-10.015584,2246
56151,112302.000,-10.037376,2246
56152,112304.000,-10.359575,2246
56153,112306.000,-10.961152,2246
56154,112308.000,-11.363603,2246
56155,112310.000,-11.468316,2246
56156,112312.000,-11.322786,2246
56157,112314.000,-11.013795,2246
56158,112316.000,-10.533143,2246
56159,112318.000,-10.214330,2246
56160,112320.000,-9.999896,2246
56161,112322.000,-10.023309,2246
56162,112324.000,-10.341216,2246
56163,112326.000,-10.947801,2246
56164,112328.000,-11.361267,2246
56165,112330.000,-11.506511,2246
56166,112332.000,-11.397220,2246
56167,112334.000,-11.121322,2246
56168,112336.000,-10.581352,2246
56169,112338.000,-10.128547,2246
56170,112340.000,-9.899904,2246
56171,112342.000,-9.923412,2246
56172,112344.000,-10.243465,2246
56173,112346.000,-10.857202,2246
56174,112348.000,-11.278440,2246
56175,112350.000,-11.432697,2247
56176,112352.000,-11.336042,2247
56177,112354.000,-11.076881,2247
56178,112356.000,-10.553695,2247
56179,112358.000,-10.115434,2247
56180,112360.000,-9.902669,2247
56181,112362.000,-9.940959,2247
56182,112364.000,-10.275127,2247
56183,112366.000,-10.896970,2247
56184,112368.000,-11.319972,2247
56185,112370.000,-11.435415,2247
56186,112372.000,-11.291410,2247
56187,112374.000,-10.953761,2247
56188,112376.000,-10.503150,2247
56189,112378.000,-10.191108,2247
56190,112380.000,-9.978343,2247
56191,112382.000,-10.004617,2247
56192,112384.000,-10.336305,2247
56193,112386.000,-10.946418,2247
56194,112388.000,-11.352445,2247
56195,112390.000,-11.461975,2247
56196,112392.000,-11.313201,2247
56197,112394.000,-10.957576,2247
56198,112396.000,-10.494567,2247
56199,112398.000,-10.183002,2247
56200,112400.000,-9.964420,2248
56201,112402.000,-9.990407,2248
56202,112404.000,-10.319806,2248
56203,112406.000,-10.930301,2248
56204,112408.000,-11.336709,2248
56205,112410.000,-11.445285,2248
56206,112412.000,-11.298992,2248
56207,112414.000,-10.943176,2248
56208,112416.000,-10.475541,2248
56209,112418.000,-10.172416,2248
56210,112420.000,-9.968234,2248
56211,112422.000,-9.999038,2248
56212,112424.000,-10.334827,2248
56213,112426.000,-10.950233,2248
56214,112428.000,-11.361696,2248
56215,112430.000,-11.480762,2248
56216,112432.000,-11.336042,2248
56217,112434.000,-10.981180,2248
56218,112436.000,-10.510160,2248
56219,112438.000,-10.201837,2248
56220,112440.000,-9.989644,2248
56221,112442.000,-10.018922,2248
56222,112444.000,-10.348417,2248
56223,112446.000,-10.961105,2248
56224,112448.000,-11.367895,2248
56225,112450.000,-11.474420,2249
56226,112452.000,-11.322786,2249
56227,112454.000,-10.963823,2249
56228,112456.000,-10.500575,2249
56229,112458.000,-10.191442,2249
56230,112460.000,-9.979964,2249
56231,112462.000,-10.007955,2249
56232,112464.000,-10.336353,2249
56233,112466.000,-10.939361,2249
56234,112468.000,-11.339761,2249
56235,112470.000,-11.465026,2249
56236,112472.000,-11.323167,2249
56237,112474.000,-10.940029,2249
56238,112476.000,-10.434867,2249
56239,112478.000,-10.119058,2249
56240,112480.000,-9.914495,2249
56241,112482.000,-9.947206,2249
56242,112484.000,-10.285760,2249
56243,112486.000,-10.898925,2249
56244,112488.000,-11.313106,2249
56245,112490.000,-11.446573,2249
56246,112492.000,-11.319686,2249
56247,112494.000,-10.955526,2249
56248,112496.000,-10.464431,2249
56249,112498.000,-10.160257,2249
56250,112500.000,-9.959556,2250
